code,code_type,description,concept_id,code_class,concept_name,domain_id,concept_code,domain_id,concept_class_id,vocabulary_id,mapped_concept_id,mapped_concept_name,mapped_domain_id,mapped_concept_code,mapped_concept_class_id,mapped_vocabulary_id
I69.943,ICD10CM,Monoplegia of lower limb following unspecified cerebrovascular disease affecting right non-dominant side,45596228,cevd,Monoplegia of lower limb following unspecified cerebrovascular disease affecting right non-dominant side,Condition,I69.943,Condition,6-char billing code,ICD10CM,40480946,Monoplegia of nondominant lower limb as a late effect of cerebrovascular accident,Condition,441894009,Disorder,SNOMED
I69.944,ICD10CM,Monoplegia of lower limb following unspecified cerebrovascular disease affecting left non-dominant side,45576901,cevd,Monoplegia of lower limb following unspecified cerebrovascular disease affecting left non-dominant side,Condition,I69.944,Condition,6-char billing code,ICD10CM,40480946,Monoplegia of nondominant lower limb as a late effect of cerebrovascular accident,Condition,441894009,Disorder,SNOMED
I69.949,ICD10CM,Monoplegia of lower limb following unspecified cerebrovascular disease affecting unspecified side,45533481,cevd,Monoplegia of lower limb following unspecified cerebrovascular disease affecting unspecified side,Condition,I69.949,Condition,6-char billing code,ICD10CM,40480938,Monoplegia of lower limb as late effect of cerebrovascular disease,Condition,441887006,Disorder,SNOMED
I69.951,ICD10CM,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting right dominant side,45538418,cevd,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting right dominant side,Condition,I69.951,Condition,6-char billing code,ICD10CM,43530742,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,Condition,361000119103,Disorder,SNOMED
I69.952,ICD10CM,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting left dominant side,45543208,cevd,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting left dominant side,Condition,I69.952,Condition,6-char billing code,ICD10CM,43530742,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,Condition,361000119103,Disorder,SNOMED
I69.953,ICD10CM,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting right non-dominant side,45601064,cevd,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting right non-dominant side,Condition,I69.953,Condition,6-char billing code,ICD10CM,43530742,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,Condition,361000119103,Disorder,SNOMED
I69.954,ICD10CM,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting left non-dominant side,45567205,cevd,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting left non-dominant side,Condition,I69.954,Condition,6-char billing code,ICD10CM,43530742,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,Condition,361000119103,Disorder,SNOMED
I69.959,ICD10CM,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting unspecified side,45538419,cevd,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting unspecified side,Condition,I69.959,Condition,6-char billing code,ICD10CM,43530742,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,Condition,361000119103,Disorder,SNOMED
I69.961,ICD10CM,Other paralytic syndrome following unspecified cerebrovascular disease affecting right dominant side,45533482,cevd,Other paralytic syndrome following unspecified cerebrovascular disease affecting right dominant side,Condition,I69.961,Condition,6-char billing code,ICD10CM,443609,Paralytic syndrome of dominant side as late effect of stroke,Condition,430959006,Disorder,SNOMED
I69.962,ICD10CM,Other paralytic syndrome following unspecified cerebrovascular disease affecting left dominant side,45581796,cevd,Other paralytic syndrome following unspecified cerebrovascular disease affecting left dominant side,Condition,I69.962,Condition,6-char billing code,ICD10CM,443609,Paralytic syndrome of dominant side as late effect of stroke,Condition,430959006,Disorder,SNOMED
I69.963,ICD10CM,Other paralytic syndrome following unspecified cerebrovascular disease affecting right non-dominant side,45605826,cevd,Other paralytic syndrome following unspecified cerebrovascular disease affecting right non-dominant side,Condition,I69.963,Condition,6-char billing code,ICD10CM,443599,Paralytic syndrome of nondominant side as late effect of stroke,Condition,430947007,Disorder,SNOMED
I69.964,ICD10CM,Other paralytic syndrome following unspecified cerebrovascular disease affecting left non-dominant side,45538420,cevd,Other paralytic syndrome following unspecified cerebrovascular disease affecting left non-dominant side,Condition,I69.964,Condition,6-char billing code,ICD10CM,443599,Paralytic syndrome of nondominant side as late effect of stroke,Condition,430947007,Disorder,SNOMED
I69.965,ICD10CM,"Other paralytic syndrome following unspecified cerebrovascular disease, bilateral",45605827,cevd,"Other paralytic syndrome following unspecified cerebrovascular disease, bilateral",Condition,I69.965,Condition,6-char billing code,ICD10CM,372654,Paralytic syndrome as late effect of stroke,Condition,425882004,Disorder,SNOMED
I69.969,ICD10CM,Other paralytic syndrome following unspecified cerebrovascular disease affecting unspecified side,45591493,cevd,Other paralytic syndrome following unspecified cerebrovascular disease affecting unspecified side,Condition,I69.969,Condition,6-char billing code,ICD10CM,372654,Paralytic syndrome as late effect of stroke,Condition,425882004,Disorder,SNOMED
I69.990,ICD10CM,Apraxia following unspecified cerebrovascular disease,45557567,cevd,Apraxia following unspecified cerebrovascular disease,Condition,I69.990,Condition,6-char billing code,ICD10CM,443551,Apraxia due to cerebrovascular accident,Condition,428668000,Disorder,SNOMED
I69.991,ICD10CM,Dysphagia following unspecified cerebrovascular disease,45581797,cevd,Dysphagia following unspecified cerebrovascular disease,Condition,I69.991,Condition,6-char billing code,ICD10CM,443465,Dysphagia as a late effect of cerebrovascular accident,Condition,426033005,Disorder,SNOMED
I69.992,ICD10CM,Facial weakness following unspecified cerebrovascular disease,45562383,cevd,Facial weakness following unspecified cerebrovascular disease,Condition,I69.992,Condition,6-char billing code,ICD10CM,434657,Weakness of face muscles,Condition,95666008,Clinical Finding,SNOMED
I69.992,ICD10CM,Facial weakness following unspecified cerebrovascular disease,45562383,cevd,Facial weakness following unspecified cerebrovascular disease,Condition,I69.992,Condition,6-char billing code,ICD10CM,44782753,Weakness as a late effect of stroke,Condition,148871000119109,Disorder,SNOMED
I69.993,ICD10CM,Ataxia following unspecified cerebrovascular disease,45567206,cevd,Ataxia following unspecified cerebrovascular disease,Condition,I69.993,Condition,6-char billing code,ICD10CM,43531622,Ataxia as sequela of cerebrovascular disease,Condition,29941000119105,Disorder,SNOMED
I69.998,ICD10CM,Other sequelae following unspecified cerebrovascular disease,45562384,cevd,Other sequelae following unspecified cerebrovascular disease,Condition,I69.998,Condition,6-char billing code,ICD10CM,434056,Late effects of cerebrovascular disease,Condition,195239002,Disorder,SNOMED
I09.9,ICD10CM,"Rheumatic heart disease, unspecified",35207667,chf,"Rheumatic heart disease, unspecified",Condition,I09.9,Condition,4-char billing code,ICD10CM,319825,Rheumatic heart disease,Condition,23685000,Disorder,SNOMED
I11.0,ICD10CM,Hypertensive heart disease with heart failure,35207669,chf,Hypertensive heart disease with heart failure,Condition,I11.0,Condition,4-char billing code,ICD10CM,444101,Hypertensive heart failure,Condition,46113002,Disorder,SNOMED
I13.0,ICD10CM,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",35207673,chf,"Hypertensive heart and chronic kidney disease with heart failure and stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",Condition,I13.0,Condition,4-char billing code,ICD10CM,439696,Hypertensive heart and renal disease with (congestive) heart failure,Condition,194779001,Disorder,SNOMED
I13.2,ICD10CM,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",35207674,chf,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",Condition,I13.2,Condition,4-char billing code,ICD10CM,439694,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,Condition,194781004,Disorder,SNOMED
I25.5,ICD10CM,Ischemic cardiomyopathy,35207704,chf,Ischemic cardiomyopathy,Condition,I25.5,Condition,4-char billing code,ICD10CM,4110961,Generalized ischemic myocardial dysfunction,Condition,194849004,Disorder,SNOMED
I42.0,ICD10CM,Dilated cardiomyopathy,35207755,chf,Dilated cardiomyopathy,Condition,I42.0,Condition,4-char billing code,ICD10CM,4163710,Dilated cardiomyopathy,Condition,399020009,Disorder,SNOMED
I42.5,ICD10CM,Other restrictive cardiomyopathy,35207760,chf,Other restrictive cardiomyopathy,Condition,I42.5,Condition,4-char billing code,ICD10CM,4190773,Restrictive cardiomyopathy,Condition,415295002,Disorder,SNOMED
I42.6,ICD10CM,Alcoholic cardiomyopathy,35207761,chf,Alcoholic cardiomyopathy,Condition,I42.6,Condition,4-char billing code,ICD10CM,37164777,Alcoholic cardiomyopathy,Condition,1234750000,Disorder,SNOMED
I42.7,ICD10CM,Cardiomyopathy due to drug and external agent,35207762,chf,Cardiomyopathy due to drug and external agent,Condition,I42.7,Condition,4-char billing code,ICD10CM,35615148,Cardiomyopathy caused by drug,Condition,16228931000119102,Disorder,SNOMED
I42.8,ICD10CM,Other cardiomyopathies,35207763,chf,Other cardiomyopathies,Condition,I42.8,Condition,4-char billing code,ICD10CM,321319,Cardiomyopathy,Condition,85898001,Disorder,SNOMED
I42.9,ICD10CM,"Cardiomyopathy, unspecified",35207764,chf,"Cardiomyopathy, unspecified",Condition,I42.9,Condition,4-char billing code,ICD10CM,321319,Cardiomyopathy,Condition,85898001,Disorder,SNOMED
I43,ICD10CM,Cardiomyopathy in diseases classified elsewhere,35207765,chf,Cardiomyopathy in diseases classified elsewhere,Condition,I43,Condition,3-char billing code,ICD10CM,320746,Cardiomyopathy associated with another disorder,Condition,195029002,Disorder,SNOMED
I50.1,ICD10CM,"Left ventricular failure, unspecified",35207792,chf,"Left ventricular failure, unspecified",Condition,I50.1,Condition,4-char billing code,ICD10CM,439846,Left heart failure,Condition,85232009,Disorder,SNOMED
I50.20,ICD10CM,Unspecified systolic (congestive) heart failure,45586587,chf,Unspecified systolic (congestive) heart failure,Condition,I50.20,Condition,5-char billing code,ICD10CM,319835,Congestive heart failure,Condition,42343007,Disorder,SNOMED
I50.20,ICD10CM,Unspecified systolic (congestive) heart failure,45586587,chf,Unspecified systolic (congestive) heart failure,Condition,I50.20,Condition,5-char billing code,ICD10CM,443580,Systolic heart failure,Condition,417996009,Disorder,SNOMED
I50.21,ICD10CM,Acute systolic (congestive) heart failure,45543182,chf,Acute systolic (congestive) heart failure,Condition,I50.21,Condition,5-char billing code,ICD10CM,319835,Congestive heart failure,Condition,42343007,Disorder,SNOMED
I50.21,ICD10CM,Acute systolic (congestive) heart failure,45543182,chf,Acute systolic (congestive) heart failure,Condition,I50.21,Condition,5-char billing code,ICD10CM,40480603,Acute systolic heart failure,Condition,443254009,Disorder,SNOMED
I50.22,ICD10CM,Chronic systolic (congestive) heart failure,45576878,chf,Chronic systolic (congestive) heart failure,Condition,I50.22,Condition,5-char billing code,ICD10CM,4229440,Chronic congestive heart failure,Condition,88805009,Disorder,SNOMED
