CUI,CODE,STR,PREFIX_CODE
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W63
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W64
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W65
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W66
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W67
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W68
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W69
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W70
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W71
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W72
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W73
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W74
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W75
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W76
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W77
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W78
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W79
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W80
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W81
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W82
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W83
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W84
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W85
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W86
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W87
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W88
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W89
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W90
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W91
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W92
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W93
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W94
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W95
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W96
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W97
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W98
C2891384,V00-Y99,External causes of morbidity (V00-Y99),W99
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X00
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X01
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X02
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X03
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X04
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X05
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X06
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X07
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X08
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X09
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X10
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X11
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X12
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X13
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X14
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X15
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X16
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X17
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X18
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X19
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X20
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X21
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X22
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X23
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X24
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X25
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X26
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X27
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X28
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X29
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X30
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X31
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X32
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X33
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X34
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X35
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X36
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X37
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X38
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X39
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X40
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X41
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X42
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X43
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X44
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X45
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X46
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X47
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X48
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X49
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X50
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X51
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X52
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X53
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X54
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X55
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X56
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X57
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X58
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X59
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X60
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X61
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X62
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X63
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X64
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X65
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X66
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X67
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X68
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X69
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X70
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X71
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X72
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X73
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X74
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X75
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X76
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X77
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X78
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X79
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X80
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X81
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X82
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X83
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X84
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X85
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X86
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X87
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X88
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X89
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X90
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X91
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X92
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X93
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X94
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X95
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X96
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X97
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X98
C2891384,V00-Y99,External causes of morbidity (V00-Y99),X99
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y00
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y01
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y02
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y03
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y04
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y05
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y06
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y07
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y08
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y09
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y10
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y11
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y12
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y13
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y14
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y15
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y16
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y17
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y18
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y19
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y20
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y21
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y22
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y23
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y24
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y25
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y26
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y27
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y28
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y29
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y30
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y31
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y32
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y33
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y34
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y35
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y36
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y37
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y38
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y39
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y40
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y41
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y42
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y43
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y44
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y45
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y46
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y47
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y48
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y49
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y50
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y51
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y52
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y53
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y54
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y55
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y56
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y57
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y58
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y59
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y60
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y61
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y62
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y63
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y64
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y65
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y66
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y67
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y68
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y69
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y70
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y71
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y72
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y73
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y74
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y75
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y76
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y77
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y78
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y79
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y80
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y81
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y82
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y83
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y84
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y85
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y86
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y87
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y88
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y89
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y90
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y91
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y92
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y93
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y94
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y95
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y96
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y97
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y98
C2891384,V00-Y99,External causes of morbidity (V00-Y99),Y99
C2892024,V10-V19,Pedal cycle rider injured in transport accident (V10-V19),V10
C2892024,V10-V19,Pedal cycle rider injured in transport accident (V10-V19),V11
C2892024,V10-V19,Pedal cycle rider injured in transport accident (V10-V19),V12
C2892024,V10-V19,Pedal cycle rider injured in transport accident (V10-V19),V13
C2892024,V10-V19,Pedal cycle rider injured in transport accident (V10-V19),V14
C2892024,V10-V19,Pedal cycle rider injured in transport accident (V10-V19),V15
C2892024,V10-V19,Pedal cycle rider injured in transport accident (V10-V19),V16
