code,code_type,description,concept_id,code_class
I63.333,ICD10CM,Cerebral infarction due to thrombosis of bilateral posterior cerebral arteries,37200504,cevd
I63.413,ICD10CM,Cerebral infarction due to embolism of bilateral middle cerebral arteries,37200506,cevd
I69.011,ICD10CM,Memory deficit following nontraumatic subarachnoid hemorrhage,37200515,cevd
I69.018,ICD10CM,Other symptoms and signs involving cognitive functions following nontraumatic subarachnoid hemorrhage,37200520,cevd
I69.110,ICD10CM,Attention and concentration deficit following nontraumatic intracerebral hemorrhage,37200522,cevd
I69.215,ICD10CM,Cognitive social or emotional deficit following other nontraumatic intracranial hemorrhage,37200535,cevd
I69.910,ICD10CM,Attention and concentration deficit following unspecified cerebrovascular disease,37200554,cevd
I69.912,ICD10CM,Visuospatial deficit and spatial neglect following unspecified cerebrovascular disease,37200556,cevd
I69.913,ICD10CM,Psychomotor deficit following unspecified cerebrovascular disease,37200557,cevd
F01.51,ICD10CM,"Vascular dementia, unspecified severity, with behavioral disturbance",45600684,dementia
G31.1,ICD10CM,"Senile degeneration of brain, not elsewhere classified",35207360,dementia
F02.81,ICD10CM,"Dementia in other diseases classified elsewhere, unspecified severity, with behavioral disturbance",45595842,dementia
G30.9,ICD10CM,"Alzheimer's disease, unspecified",35207359,dementia
G30.8,ICD10CM,Other Alzheimer's disease,35207358,dementia
G30.1,ICD10CM,Alzheimer's disease with late onset,35207357,dementia
F01.50,ICD10CM,"Vascular dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety",45591073,dementia
F02.80,ICD10CM,"Dementia in other diseases classified elsewhere, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety",45591076,dementia
G30.0,ICD10CM,Alzheimer's disease with early onset,35207356,dementia
F03.90,ICD10CM,"Unspecified dementia, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety",45538000,dementia
F03.91,ICD10CM,"Unspecified dementia, unspecified severity, with behavioral disturbance",45595843,dementia
J63.2,ICD10CM,Berylliosis,35208032,cpd
J67.2,ICD10CM,Bird fancier's lung,35208044,cpd
J42,ICD10CM,Unspecified chronic bronchitis,35208017,cpd
J67.8,ICD10CM,Hypersensitivity pneumonitis due to other organic dusts,35208050,cpd
J67.9,ICD10CM,Hypersensitivity pneumonitis due to unspecified organic dust,35208051,cpd
J43.0,ICD10CM,Unilateral pulmonary emphysema [MacLeod's syndrome],35208018,cpd
J45.42,ICD10CM,Moderate persistent asthma with status asthmaticus,45557626,cpd
J60,ICD10CM,Coalworker's pneumoconiosis,35208026,cpd
J44.9,ICD10CM,"Chronic obstructive pulmonary disease, unspecified",35208025,cpd
J41.0,ICD10CM,Simple chronic bronchitis,35208014,cpd
J67.7,ICD10CM,Air conditioner and humidifier lung,35208049,cpd
J62.8,ICD10CM,Pneumoconiosis due to other dust containing silica,35208029,cpd
J68.4,ICD10CM,"Chronic respiratory conditions due to chemicals, gases, fumes and vapors",35208056,cpd
I27.82,ICD10CM,Chronic pulmonary embolism,45533441,cpd
I27.81,ICD10CM,Cor pulmonale (chronic),45601029,cpd
J45.20,ICD10CM,"Mild intermittent asthma, uncomplicated",45548116,cpd
J45.901,ICD10CM,Unspecified asthma with (acute) exacerbation,45601134,cpd
J66.0,ICD10CM,Byssinosis,35208038,cpd
J67.0,ICD10CM,Farmer's lung,35208042,cpd
J43.9,ICD10CM,"Emphysema, unspecified",35208022,cpd
J70.1,ICD10CM,Chronic and other pulmonary manifestations due to radiation,35208063,cpd
J63.6,ICD10CM,Pneumoconiosis due to other specified inorganic dusts,45586677,cpd
J66.8,ICD10CM,Airway disease due to other specific organic dusts,35208041,cpd
J45.41,ICD10CM,Moderate persistent asthma with (acute) exacerbation,45543269,cpd
J47.0,ICD10CM,Bronchiectasis with acute lower respiratory infection,45562458,cpd
I27.9,ICD10CM,"Pulmonary heart disease, unspecified",35207710,cpd
J67.3,ICD10CM,Suberosis,35208045,cpd
J67.4,ICD10CM,Maltworker's lung,35208046,cpd
J43.1,ICD10CM,Panlobular emphysema,35208019,cpd
J63.1,ICD10CM,Bauxite fibrosis (of lung),35208031,cpd
J63.5,ICD10CM,Stannosis,35208035,cpd
J44.1,ICD10CM,Chronic obstructive pulmonary disease with (acute) exacerbation,35208024,cpd
J70.3,ICD10CM,Chronic drug-induced interstitial lung disorders,35208065,cpd
J45.21,ICD10CM,Mild intermittent asthma with (acute) exacerbation,45572169,cpd
J45.22,ICD10CM,Mild intermittent asthma with status asthmaticus,45572170,cpd
J45.30,ICD10CM,"Mild persistent asthma, uncomplicated",45576951,cpd
J45.32,ICD10CM,Mild persistent asthma with status asthmaticus,45576952,cpd
J66.2,ICD10CM,Cannabinosis,35208040,cpd
I27.83,ICD10CM,Eisenmenger's syndrome,1326598,cpd
J41.1,ICD10CM,Mucopurulent chronic bronchitis,35208015,cpd
J62.0,ICD10CM,Pneumoconiosis due to talc dust,35208028,cpd
J63.3,ICD10CM,Graphite fibrosis (of lung),35208033,cpd
J63.0,ICD10CM,Aluminosis (of lung),35208030,cpd
I27.89,ICD10CM,Other specified pulmonary heart diseases,45533442,cpd
J65,ICD10CM,Pneumoconiosis associated with tuberculosis,35208037,cpd
J45.991,ICD10CM,Cough variant asthma,45586675,cpd
J47.9,ICD10CM,"Bronchiectasis, uncomplicated",45562459,cpd
J67.1,ICD10CM,Bagassosis,35208043,cpd
J64,ICD10CM,Unspecified pneumoconiosis,35208036,cpd
J63.4,ICD10CM,Siderosis,35208034,cpd
J43.2,ICD10CM,Centrilobular emphysema,35208020,cpd
J41.8,ICD10CM,Mixed simple and mucopurulent chronic bronchitis,35208016,cpd
J44.0,ICD10CM,Chronic obstructive pulmonary disease with (acute) lower respiratory infection,35208023,cpd
J45.31,ICD10CM,Mild persistent asthma with (acute) exacerbation,45548117,cpd
J45.40,ICD10CM,"Moderate persistent asthma, uncomplicated",45601133,cpd
J45.902,ICD10CM,Unspecified asthma with status asthmaticus,45543270,cpd
J45.998,ICD10CM,Other asthma,45572171,cpd
J45.990,ICD10CM,Exercise induced bronchospasm,45586674,cpd
J61,ICD10CM,Pneumoconiosis due to asbestos and other mineral fibers,35208027,cpd
J66.1,ICD10CM,Flax-dressers' disease,35208039,cpd
J45.52,ICD10CM,Severe persistent asthma with status asthmaticus,45581860,cpd
J40,ICD10CM,"Bronchitis, not specified as acute or chronic",35208013,cpd
J43.8,ICD10CM,Other emphysema,35208021,cpd
J67.5,ICD10CM,Mushroom-worker's lung,35208047,cpd
J67.6,ICD10CM,Maple-bark-stripper's lung,35208048,cpd
J45.50,ICD10CM,"Severe persistent asthma, uncomplicated",45567265,cpd
J45.51,ICD10CM,Severe persistent asthma with (acute) exacerbation,45567266,cpd
J45.909,ICD10CM,"Unspecified asthma, uncomplicated",45562457,cpd
J47.1,ICD10CM,Bronchiectasis with (acute) exacerbation,45572172,cpd
M34.0,ICD10CM,Progressive systemic sclerosis,35208828,rheumd
M34.9,ICD10CM,"Systemic sclerosis, unspecified",35208831,rheumd
M32.0,ICD10CM,Drug-induced systemic lupus erythematosus,35208825,rheumd
M36.0,ICD10CM,Dermato(poly)myositis in neoplastic disease,35208841,rheumd
M05.031,ICD10CM,"Felty's syndrome, right wrist",45582002,rheumd
M05.121,ICD10CM,Rheumatoid lung disease with rheumatoid arthritis of right elbow,45562582,rheumd
M05.152,ICD10CM,Rheumatoid lung disease with rheumatoid arthritis of left hip,45548254,rheumd
M05.249,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified hand,45538624,rheumd
M05.279,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified ankle and foot,45538626,rheumd
M05.30,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified site,45586836,rheumd
M05.312,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of left shoulder,45567409,rheumd
M05.321,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of right elbow,45553039,rheumd
M05.452,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of left hip,45572333,rheumd
M05.511,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of right shoulder,45538629,rheumd
M05.529,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified elbow,45596434,rheumd
M05.552,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left hip,45582010,rheumd
M05.559,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hip,45582011,rheumd
M05.652,ICD10CM,Rheumatoid arthritis of left hip with involvement of other organs and systems,45533696,rheumd
M05.70,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified site without organ or systems involvement,45543434,rheumd
M05.752,ICD10CM,Rheumatoid arthritis with rheumatoid factor of left hip without organ or systems involvement,45538633,rheumd
M05.819,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified shoulder,45557761,rheumd
M05.841,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of right hand,45586838,rheumd
M05.859,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified hip,45533700,rheumd
M06.021,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, right elbow",45557762,rheumd
M06.041,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, right hand",45606055,rheumd
M06.079,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, unspecified ankle and foot",45533703,rheumd
M06.212,ICD10CM,"Rheumatoid bursitis, left shoulder",45591702,rheumd
M06.221,ICD10CM,"Rheumatoid bursitis, right elbow",45577112,rheumd
M06.222,ICD10CM,"Rheumatoid bursitis, left elbow",45601285,rheumd
M06.269,ICD10CM,"Rheumatoid bursitis, unspecified knee",45562595,rheumd
M06.272,ICD10CM,"Rheumatoid bursitis, left ankle and foot",45586842,rheumd
M06.312,ICD10CM,"Rheumatoid nodule, left shoulder",45606061,rheumd
M06.869,ICD10CM,"Other specified rheumatoid arthritis, unspecified knee",45548271,rheumd
M32.10,ICD10CM,"Systemic lupus erythematosus, organ or system involvement unspecified",45582126,rheumd
M32.14,ICD10CM,Glomerular disease in systemic lupus erythematosus,45562709,rheumd
M32.19,ICD10CM,Other organ or system involvement in systemic lupus erythematosus,45606214,rheumd
M05.069,ICD10CM,"Felty's syndrome, unspecified knee",45577091,rheumd
M33.10,ICD10CM,"Other dermatomyositis, organ involvement unspecified",45562710,rheumd
M33.90,ICD10CM,"Dermatopolymyositis, unspecified, organ involvement unspecified",45553170,rheumd
M31.5,ICD10CM,Giant cell arteritis with polymyalgia rheumatica,35208820,rheumd
M05.049,ICD10CM,"Felty's syndrome, unspecified hand",45567405,rheumd
M05.69,ICD10CM,Rheumatoid arthritis of multiple sites with involvement of other organs and systems,45567417,rheumd
M05.019,ICD10CM,"Felty's syndrome, unspecified shoulder",45567403,rheumd
M05.111,ICD10CM,Rheumatoid lung disease with rheumatoid arthritis of right shoulder,45586834,rheumd
M05.119,ICD10CM,Rheumatoid lung disease with rheumatoid arthritis of unspecified shoulder,45582003,rheumd
M05.122,ICD10CM,Rheumatoid lung disease with rheumatoid arthritis of left elbow,45582004,rheumd
M05.211,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of right shoulder,45601275,rheumd
M05.221,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of right elbow,45596425,rheumd
M05.229,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified elbow,45591689,rheumd
M05.231,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of right wrist,45543431,rheumd
M05.252,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of left hip,45533691,rheumd
M05.259,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified hip,45596427,rheumd
M05.269,ICD10CM,Rheumatoid vasculitis with rheumatoid arthritis of unspecified knee,45591690,rheumd
M05.329,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified elbow,45533692,rheumd
M05.332,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of left wrist,45572329,rheumd
M05.352,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of left hip,45557756,rheumd
M05.379,ICD10CM,Rheumatoid heart disease with rheumatoid arthritis of unspecified ankle and foot,45557757,rheumd
M05.40,ICD10CM,Rheumatoid myopathy with rheumatoid arthritis of unspecified site,45572332,rheumd
M05.519,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified shoulder,45596433,rheumd
M05.522,ICD10CM,Rheumatoid polyneuropathy with rheumatoid arthritis of left elbow,45533695,rheumd
M05.621,ICD10CM,Rheumatoid arthritis of right elbow with involvement of other organs and systems,45601277,rheumd
M05.632,ICD10CM,Rheumatoid arthritis of left wrist with involvement of other organs and systems,45601278,rheumd
M05.661,ICD10CM,Rheumatoid arthritis of right knee with involvement of other organs and systems,45606047,rheumd
M05.662,ICD10CM,Rheumatoid arthritis of left knee with involvement of other organs and systems,45591699,rheumd
M05.671,ICD10CM,Rheumatoid arthritis of right ankle and foot with involvement of other organs and systems,45553043,rheumd
M05.729,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified elbow without organ or systems involvement,45562591,rheumd
M05.749,ICD10CM,Rheumatoid arthritis with rheumatoid factor of unspecified hand without organ or systems involvement,45582015,rheumd
M05.751,ICD10CM,Rheumatoid arthritis with rheumatoid factor of right hip without organ or systems involvement,45572338,rheumd
M05.822,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of left elbow,45601281,rheumd
M05.839,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified wrist,45553047,rheumd
M05.872,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of left ankle and foot,45586839,rheumd
M06.031,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, right wrist",45606054,rheumd
M06.231,ICD10CM,"Rheumatoid bursitis, right wrist",45557764,rheumd
M06.261,ICD10CM,"Rheumatoid bursitis, right knee",45586841,rheumd
M06.322,ICD10CM,"Rheumatoid nodule, left elbow",45553052,rheumd
M06.359,ICD10CM,"Rheumatoid nodule, unspecified hip",45591704,rheumd
M06.361,ICD10CM,"Rheumatoid nodule, right knee",45553053,rheumd
M06.362,ICD10CM,"Rheumatoid nodule, left knee",45562597,rheumd
M06.812,ICD10CM,"Other specified rheumatoid arthritis, left shoulder",45567422,rheumd
M06.862,ICD10CM,"Other specified rheumatoid arthritis, left knee",45562600,rheumd
M33.12,ICD10CM,Other dermatomyositis with myopathy,45591822,rheumd
M05.059,ICD10CM,"Felty's syndrome, unspecified hip",45543428,rheumd
M05.8A,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of other specified site,725371,rheumd
M05.00,ICD10CM,"Felty's syndrome, unspecified site",45586833,rheumd
M06.1,ICD10CM,Adult-onset Still's disease,35208751,rheumd
